amazon_key,x_coord,y_coord
fm_-69061_-105927,306,68
fm_-69080_-46709,487,269
fm_-69081_19011,266,48
fm_-69091_15311,76,309
fm_-69109_-53209,372,339
fm_-69115_-14486,357,305
fm_-69133_-11007,310,19
fm_-69176_-71224,247,232
fm_-69176_-71894,391,312
fm_-69196_-33504,390,175
fm_-69205_-47919,413,127
fm_-69208_34685,456,359
fm_-69211_-80613,305,174
fm_-69236_-11327,497,132
fm_-69246_-12547,35,25
fm_-69396_11094,309,114
fm_-69396_11114,369,38
fm_-69399_-61629,401,256
fm_-69503_20104,412,242
fm_-69521_-105877,340,19
fm_-69532_-92051,497,66
fm_-69533_13914,249,368
fm_-69541_-75663,383,279
fm_-69551_-25454,100,83
fm_-69552_-98881,145,212
fm_-6955_15052,222,149
fm_-69561_-72764,347,57
fm_-69565_-11346,141,135
fm_-69581_17131,341,284
fm_-69589_-60349,487,104
fm_-69590_-94127,342,120
fm_-69642_-58849,180,230
fm_-69667_12181,285,131
fm_-69687_-60699,110,113
fm_-6971_-70813,161,72
fm_-6971_-77923,270,291
fm_-69799_-58149,487,269
fm_-69816_14844,102,127
fm_-69875_21984,113,25
fm_-69880_-91047,90,328
fm_-69948_7124,264,151
fm_-69953_11434,240,136
fm_-69953_18224,77,50
fm_-69983_-14157,445,263
fm_-69983_13304,112,143
fm_-70021_15311,500,44
fm_-70043_-14737,342,296
fm_-70055_-2046,124,69
fm_-70077_-25194,194,198
fm_-70106_-7337,228,225
fm_-70111_-81863,91,2
fm_-70117_17451,281,242
fm_-70126_-4827,393,24
fm_-70132_-54489,349,38
fm_-70142_-49199,229,321
fm_-70148_39045,323,239
fm_-7035_-71733,30,236
fm_-70375_-2017,440,204
fm_-70393_15154,499,78
fm_-70411_-80854,317,159
fm_-70412_-9176,44,62
fm_-70422_-100711,267,298
fm_-70429_-48899,39,107
fm_-70431_-29224,420,192
fm_-70431_-31064,257,72
fm_-70431_-81523,433,122
fm_-70433_10204,359,146
fm_-7045_-70503,103,331
fm_-70470_-99987,153,69
fm_-70499_-62249,209,197
fm_-70542_-103437,317,159
fm_-70545_-59679,124,314
fm_-70566_-30154,318,132
fm_-70576_6194,150,313
fm_-70582_-55079,498,294
fm_-70583_28205,346,194
fm_-70585_-52219,145,212
fm_-70597_18671,204,368
fm_-70716_16714,216,175
fm_-7075_-74203,39,191
fm_-7075_-80743,300,89
fm_-70773_-24264,242,46
fm_-70799_-61579,168,91
fm_-70822_-7956,311,126
fm_-7085_-71153,91,95
fm_-70879_-52619,133,121
fm_-70881_-73763,18,102
fm_-70889_-52649,158,43
fm_-70900_-99397,309,114
fm_-70903_-13537,499,84
fm_-70910_-103087,484,293
fm_-70941_-26084,143,157
fm_-70941_-73763,386,262
fm_-70959_-90171,448,195
fm_-70984_-16607,472,157
fm_-70992_-93197,205,175
fm_-70996_27875,270,230
fm_-71007_8471,50,108
fm_-71036_-9767,132,303
fm_-71037_-105297,194,198
fm_-71038_37815,342,87
fm_-71045_-54059,221,39
fm_-71051_-77473,424,141
fm_-71206_19804,458,224
fm_-71262_-2416,489,175
fm_-71326_-16947,387,226
fm_-71339_-68454,230,141
fm_-71341_18381,247,197
fm_-71346_26925,437,45
fm_-71351_-78974,167,331
fm_-71353_-8267,475,323
fm_-71365_-3966,34,373
fm_-71385_29125,230,362
fm_-71409_-90211,90,187
fm_-71425_-2096,265,228
fm_-71437_-105257,200,126
fm_-71449_41535,250,272
fm_-71455_-51579,152,98
fm_-71468_31285,289,140
fm_-7148_-12270,430,174
fm_-7156_37687,404,332
fm_-71579_-55019,207,148
fm_-71602_-106301,301,85
fm_-7172_10674,349,52
fm_-71735_-2047,341,375
fm_-7177_-94957,305,49
fm_-71781_-73763,70,173
fm_-71789_-49529,416,286
fm_-71790_-100027,170,64
fm_-71801_-25484,387,272
fm_-71805_35645,9,120
fm_-71810_-94737,493,289
fm_-71821_15291,490,120
fm_-71825_-11986,495,162
fm_-71833_-3267,206,159
fm_-71839_-57869,478,123
fm_-71852_21344,339,20
fm_-71896_-69384,158,357
fm_-71915_-50369,397,52
fm_-71928_37195,427,261
fm_-71935_-56539,309,114
fm_-71936_6154,379,205
fm_-71946_-31954,468,297
fm_-7211_15477,12,84
fm_-72193_15764,306,140
fm_-72211_-69084,48,70
fm_-72231_-61309,499,84
fm_-72255_32835,332,65
fm_-7225_-103307,121,102
fm_-72271_-71923,481,236
fm_-72285_39345,280,31
fm_-72291_-29224,145,212
fm_-72361_-75923,197,28
fm_-72371_-16267,389,108
fm_-72386_-28264,170,205
fm_-7255_-92787,449,60
fm_-7255_-94637,487,269
fm_-72607_6784,295,175
fm_-7265_35547,275,274
fm_-72672_-92091,442,211
fm_-72683_-15957,290,207
fm_-72685_31575,200,257
fm_-72694_-45729,39,137
fm_-72702_-103841,222,234
fm_-72703_-8837,362,109
fm_-72710_-101217,434,161
fm_-72711_11261,390,314
fm_-7274_19112,410,67
fm_-72788_39025,472,320
fm_-72798_35325,425,247
fm_-7279_58931,269,282
fm_-72808_35935,12,243
fm_-72808_39075,247,186
fm_-72816_-28284,108,357
fm_-72818_34365,18,102
fm_-72847_14961,12,51
fm_-7285_34927,189,205
fm_-72909_-56909,113,16
fm_-72934_-59949,84,24
fm_-7293_13357,317,185
fm_-72949_-55009,452,184
fm_-72986_-103551,281,141
fm_-73026_-101651,132,120
fm_-73036_-103551,311,190
fm_-73037_42455,328,267
fm_-73052_-62569,309,201
fm_-73129_-60389,240,94
fm_-73130_-46749,15,67
fm_-73131_-33874,19,127
fm_-73132_-98281,416,373
fm_-73163_-6967,430,247
fm_-73185_4781,107,65
fm_-73191_-74393,315,66
fm_-73195_31005,491,222
fm_-73251_-82433,470,142
fm_-73252_-54459,491,222
fm_-73266_-37244,188,187
fm_-73266_-7327,131,116
fm_-73275_-47259,442,211
fm_-73288_31925,416,290
fm_-73288_39035,181,216
fm_-73296_-13807,212,61
fm_-73301_-79353,172,208
fm_-7331_-9688,193,186
fm_-73349_-58739,49,252
fm_-73369_-55649,208,223
fm_-73369_-59329,500,210
fm_-73389_-55629,349,331
fm_-73436_-94261,149,240
fm_-73466_-96691,318,251
fm_-73512_-13556,42,25
fm_-73551_-78984,244,85
fm_-73552_-16356,410,116
fm_-73578_27605,17,242
fm_-73579_-57239,213,326
fm_-73581_-75284,463,160
fm_-73583_-15377,393,163
fm_-73583_-83014,351,14
fm_-73583_-8827,366,212
fm_-73599_-51359,201,285
fm_-735_-80723,387,69
fm_-73605_30335,24,114
fm_-73615_29115,305,44
fm_-7361_-80412,213,28
fm_-73620_-97827,31,249
fm_-73625_39325,302,36
fm_-73641_6931,140,161
fm_-73643_-10377,88,36
fm_-73645_-6426,207,147
fm_-73645_35005,113,190
fm_-7365_58021,430,88
fm_-73686_-76834,7,354
fm_-73718_33805,315,66
fm_-73796_-60279,192,372
fm_-73886_-94861,52,8
fm_-73896_8614,416,232
fm_-74013_16414,188,196
fm_-7401_-79803,132,80
fm_-74022_-96391,17,222
fm_-74029_-53249,52,299
fm_-74030_-92867,89,256
fm_-74032_-94541,354,113
fm_-74035_29115,362,143
fm_-74055_28495,20,222
fm_-74165_-47859,242,46
fm_-74168_39675,297,25
fm_-74173_-47329,31,86
fm_-74191_-78743,267,183
fm_-74195_-54709,352,218
fm_-74197_-60699,398,190
fm_-74204_-816,472,226
fm_-74336_-97921,292,26
fm_-74443_19504,18,67
fm_-74451_-69104,62,120
fm_-74472_-101341,475,224
fm_-74473_7714,209,186
fm_-74483_-9467,424,306
fm_-74495_35015,290,207
fm_-74500_-99387,307,84
fm_-74515_-5766,338,168
fm_-74533_-7597,306,77
fm_-74541_-27314,132,303
fm_-74555_-10746,59,254
fm_-74576_-76804,69,211
fm_-74596_-76204,173,280
fm_-745_-69283,245,298
fm_-74601_-75343,128,365
fm_-74606_-4177,358,47
fm_-74618_33135,399,105
fm_-74618_36595,289,234
fm_-74626_-6077,133,63
fm_-74646_-11957,247,186
fm_-74647_-60669,194,159
fm_-74816_-97301,95,286
fm_-74825_20434,306,262
fm_-74873_8944,221,285
fm_-74892_-7966,390,314
fm_-74902_-6716,336,129
fm_-74912_-102011,10,295
fm_-74941_-33834,351,295
fm_-74941_-79584,242,337
fm_-74963_-14747,109,339
fm_-74963_-8247,135,312
fm_-74985_35665,216,50
fm_-74993_-68174,259,89
fm_-75048_33185,97,152
fm_-75048_40255,91,300
fm_-75068_39065,196,317
fm_-75102_-96267,57,209
fm_-7515_-73633,262,8
fm_-75179_-56249,32,30
fm_-75216_11134,143,6
fm_-75246_14834,142,267
fm_-75316_-106021,163,123
fm_-75362_-93331,192,67
fm_-75390_-95357,326,50
fm_-75391_-76484,156,49
fm_-75411_-31654,69,172
fm_-75488_31925,195,289
fm_-75501_-77503,390,69
fm_-75506_-4237,245,192
fm_-75507_7831,443,313
fm_-75517_17471,359,285
fm_-75532_-52939,406,85
fm_-75532_-93827,402,299
fm_-75629_-46939,226,151
fm_-75716_17944,221,207
fm_-75746_-102271,451,324
fm_-75783_12654,118,163
fm_-75802_-93331,245,191
fm_-75803_19464,97,231
fm_-75821_-61299,362,240
fm_-75840_-97247,129,125
fm_-75841_-38164,86,368
fm_-75851_-75663,379,80
fm_-75855_33445,211,98
fm_-75869_-50789,187,263
fm_-75871_12831,70,173
fm_-75935_-52199,211,55
fm_-75948_38405,293,337
fm_-75953_28195,172,183
fm_-75962_-57609,253,257
fm_-75975_-59039,495,217
fm_-75976_-25774,191,119
fm_-75976_-28234,389,293
fm_-75976_-37894,245,191
fm_-75982_-47959,156,308
fm_-75982_-58169,480,97
fm_-75996_-37284,334,127
fm_-75997_9091,380,18
fm_-76039_-58749,317,60
fm_-76050_-46049,499,375
fm_-7606_-1750,223,74
fm_-76141_5051,166,142
fm_-76143_-17197,95,97
fm_-76196_-92991,266,192
fm_-7619_-8758,317,224
fm_-76252_-94551,452,279
fm_-76281_10661,412,141
fm_-76311_-77104,17,371
fm_-76323_-9477,309,335
fm_-76325_38115,142,294
fm_-76335_32845,158,59
fm_-7636_37057,194,287
fm_-76391_-74733,194,142
fm_-76392_21334,423,222
fm_-76412_-49849,302,186
fm_-76418_37825,53,295
fm_-76426_-34154,495,101
fm_-76431_-82443,348,172
fm_-76451_-79963,393,244
fm_-76489_-48179,152,285
fm_-76499_-50699,384,116
fm_-7649_-15228,201,19
fm_-7649_-6298,383,224
fm_-7651_16707,313,237
fm_-7659_-10888,271,45
fm_-76606_-97361,266,191
fm_-76635_27245,491,28
fm_-76640_-106207,354,26
fm_-76680_-46719,403,357
fm_-76722_-4846,143,130
fm_-76773_-4487,302,186
fm_-76775_4751,18,281
fm_-76789_-61919,490,263
fm_-76832_-91647,210,341
fm_-76836_-34124,283,181
fm_-76838_34685,305,209
fm_-76877_16861,212,224
fm_-76892_-96287,85,6
fm_-76902_-49819,169,87
fm_-77012_-16026,278,74
fm_-77069_-105711,435,309
fm_-77076_-98541,438,329
fm_-77076_-99781,475,224
fm_-77142_-100151,235,268
fm_-77143_15154,324,263
fm_-77167_5351,289,149
fm_-77183_-4547,498,240
fm_-77191_-75254,327,254
fm_-77201_-70053,308,193
fm_-77221_-26064,371,198
fm_-77221_-74433,452,91
fm_-77225_39975,208,160
fm_-7722_11594,497,195
fm_-77231_-79663,357,38
fm_-77233_-6987,168,228
fm_-77240_-101857,394,95
fm_-77270_-61009,296,272
fm_-77292_-94417,270,222
fm_-77298_28805,353,288
fm_-7729_55891,493,101
fm_-77318_31905,213,351
fm_-77322_-51669,143,225
fm_-77331_-77483,494,91
fm_-7735_-102097,347,181
fm_-77506_-93021,402,216
fm_-7751_-7838,371,63
fm_-77521_-82734,419,230
fm_-77588_27575,252,198
fm_-77601_-73434,63,258
fm_-77621_-79604,340,339
fm_-77630_-92857,21,109
fm_-77631_-80293,309,114
fm_-77641_-31704,400,356
fm_-77645_39975,75,34
fm_-77655_35655,416,261
fm_-77665_40605,328,192
fm_-77669_-61889,68,62
fm_-77695_35615,392,294
fm_-77716_-69364,90,179
fm_-77733_28225,169,87
fm_-77736_-4177,438,70
fm_-77738_30085,36,224
fm_-77772_-102177,41,251
fm_-77772_-58199,84,173
fm_-77781_-67854,393,163
fm_-77791_-79983,197,307
fm_-7781_-73572,475,60
fm_-77869_-53759,364,112
fm_-77879_-50679,134,342
fm_-77981_-39404,363,244
fm_-78004_-15746,312,321
fm_-78022_-2386,157,39
fm_-7804_-82623,193,132
fm_-78052_-3596,459,283
fm_-78055_-82374,208,160
fm_-78061_-79624,489,206
fm_-78080_-46729,121,69
fm_-78105_41215,391,101
fm_-78105_4731,4,90
fm_-78111_-71293,157,26
fm_-78143_-5127,61,197
fm_-78187_11581,319,219
fm_-78193_28225,150,237
fm_-78203_28165,326,346
fm_-78206_-78674,343,239
fm_-78221_-78753,475,85
fm_-78226_-6697,212,300
fm_-78236_-27634,221,187
fm_-78241_-70353,221,205
fm_-78242_-104657,166,258
fm_-78246_-12577,178,231
fm_-78251_-72843,199,280
fm_-78251_-79953,372,54
fm_-78299_-54999,458,269
fm_-7835_61731,247,151
fm_-7835_7592,331,182
fm_-78500_-46749,368,335
fm_-78541_-70693,431,357
fm_-78551_-74684,11,243
fm_-78563_-3277,26,270
fm_-78581_-74403,437,265
fm_-78590_-99367,349,331
fm_-78591_-33254,177,174
fm_-78591_-80923,436,287
fm_-78596_26955,99,156
fm_-78613_19661,274,290
fm_-78636_-11947,20,222
fm_-78636_-73114,202,334
fm_-78646_-7297,59,77
fm_-78651_-82483,254,273
fm_-78658_39685,420,294
fm_-78669_19311,378,108
fm_-78692_-53539,152,117
fm_-78697_9721,433,8
fm_-7881_-79203,22,160
fm_-78980_-101847,479,94
fm_-78981_14681,203,163
fm_-78981_16511,416,200
fm_-78991_18981,46,6
fm_-79015_41235,216,208
fm_-79045_28515,124,314
fm_-79126_-11337,471,171
fm_-79126_-4797,351,369
fm_-79132_-52329,83,154
fm_-79136_-30764,23,176
fm_-79199_-50669,402,84
fm_-79209_-50059,391,83
fm_-79405_-2367,315,317
fm_-79417_5391,232,353
fm_-79431_-61279,235,173
fm_-79451_-35674,472,193
fm_-79455_32255,88,261
fm_-7945_-78243,392,91
fm_-79465_32865,9,359
fm_-79495_38765,397,315
fm_-79533_-91917,425,249
fm_-79548_37205,74,265
fm_-79548_37215,490,120
fm_-79551_-75333,467,46
fm_-79558_40915,238,27
fm_-7955_-71113,263,328
fm_-79568_35935,12,246
fm_-7982_-1898,247,232
fm_-79886_-16897,201,19
fm_-79889_-48289,201,364
fm_-79905_29135,118,163
fm_-79905_32245,124,69
fm_-79929_-59149,298,348
fm_-79930_-102517,212,304
fm_-79935_28475,148,244
fm_-79979_41555,418,353
fm_-79998_31895,221,207
fm_-80029_41555,222,234
fm_-80032_-100287,357,291
fm_-80036_-10087,208,223
fm_-8018_-13560,73,186
fm_-80330_-95977,390,314
fm_-80345_32205,470,91
fm_-80349_-49509,334,168
fm_-80351_-27304,257,132
fm_-80353_-6357,386,26
fm_-80375_32835,230,141
fm_-80379_-60339,259,198
fm_-80391_-28594,230,44
fm_-80436_-33534,8,296
fm_-80458_40275,405,373
fm_-80471_-79953,424,278
fm_-80482_-50429,496,67
fm_-8048_-14120,468,74
fm_-80813_-7647,105,108
fm_-80833_-5767,264,186
fm_-8099_-5048,439,305
fm_-8129_-14008,493,256
fm_-8140_-11370,96,11
fm_-8149_60191,497,266
fm_-8185_38017,494,168
fm_-8202_14114,390,175
fm_-8275_61781,336,223
fm_-8301_-73293,230,141
fm_-837_-98067,413,44
fm_-84217_-96320,202,269
fm_-84641_-98510,270,244
fm_-8476_37067,452,114
fm_-84773_-20684,387,358
fm_-84783_-20684,300,346
fm_-84793_-7634,252,198
fm_-84879_-16594,402,84
fm_-8492_16224,306,269
fm_-85117_-96940,450,197
fm_-8512_7244,345,370
fm_-85167_-93210,153,141
fm_-8517_-103027,304,369
fm_-85339_-23454,145,212
fm_-85359_-29634,390,88
fm_-8536_31477,290,235
fm_-85379_-19134,329,12
fm_-8539_-10918,456,174
fm_-85410_-37674,70,173
fm_-8549_-12138,233,2
fm_-85561_-103450,11,331
fm_-8559_-17458,66,136
fm_-85655_-53487,52,283
fm_-85693_-16294,90,32
fm_-856_40197,241,334
fm_-85769_-17214,318,360
fm_-85809_-14174,438,66
fm_-85863_-104052,155,210
fm_-85863_-99112,242,46
fm_-86017_-90790,381,294
fm_-86070_-45457,235,46
fm_-86074_-72574,347,36
fm_-86133_-9464,415,11
fm_-86176_-59687,172,199
fm_-86183_-21254,317,300
fm_-86183_-25014,309,269
fm_-8624_15372,264,232
fm_-86279_-31514,141,20
fm_-86283_-94162,309,114
fm_-8645_41067,359,98
fm_-8646_-68922,350,334
fm_-86477_-98840,402,299
fm_-86524_-79114,359,285
fm_-8653_11167,379,80
fm_-86630_-92592,431,80
fm_-8663_-67693,116,251
fm_-86666_-79424,433,222
fm_-86670_-104362,169,296
fm_-86719_-22184,269,46
fm_-8672_-2838,317,224
fm_-86957_-99420,444,165
fm_-8701_-70462,402,246
fm_-87033_-105312,490,263
fm_-87033_-19434,282,248
fm_-8705_56821,355,204
fm_-87073_-21304,281,17
fm_-87086_-74134,83,80
fm_-87090_-96312,124,314
fm_-87116_-74764,105,276
fm_-8721_-78542,250,149
fm_-87233_-92272,125,361
fm_-87243_-100332,24,98
fm_-87243_-96612,201,263
fm_-87425_-53527,85,73
fm_-8745_54341,194,185
fm_-8745_9452,387,69
fm_-87540_-93232,413,198
fm_-87579_-24094,154,234
fm_-87765_-60307,352,218
fm_-87894_-80984,318,251
fm_-87905_-47627,398,190
fm_-87923_-35504,493,252
fm_-87979_-55027,499,87
fm_-87986_-72304,328,323
fm_-88010_-96982,343,193
fm_-88019_-26544,381,56
fm_-88020_-92622,290,39
fm_-88039_-34614,230,242
fm_-88049_-17894,78,122
fm_-88093_-96012,17,303
fm_-88113_-102202,359,117
fm_-88318_-106270,330,127
fm_-88334_-71974,384,58
fm_-88345_-51337,104,184
fm_-88355_-54127,257,142
fm_-88426_-72864,109,84
fm_-88433_-12004,184,129
fm_-88450_-104422,57,207
fm_-88469_-16614,33,120
fm_-88490_-94442,230,141
fm_-88519_-26514,265,359
fm_-88519_-8594,135,241
fm_-8855_-71733,490,343
fm_-8855_-78863,393,244
fm_-88573_-96672,327,129
fm_-88593_-94792,69,150
fm_-88681_-95430,36,159
fm_-88737_-90790,86,211
fm_-88795_-50057,106,366
fm_-88814_-80964,209,289
fm_-88815_-47627,290,176
fm_-88833_-29964,82,112
fm_-88843_-22494,246,245
fm_-88843_-9474,147,304
fm_-88859_-89522,304,236
fm_-8885_-79503,500,8
fm_-88883_-20684,162,331
fm_-88886_-72264,359,98
fm_-89111_-92310,379,303
fm_-8917_-91867,74,265
fm_-89187_-101950,444,37
fm_-8918_-7320,445,150
fm_-89273_-10724,439,142
fm_-89349_-55637,490,173
fm_-89376_-74774,397,130
fm_-89379_-11034,186,298
fm_-89409_-14114,142,195
fm_-89409_-26534,206,77
fm_-8956_32117,457,132
fm_-89611_-104730,130,374
fm_-89639_-60027,15,67
fm_-89675_-52587,345,81
fm_-8971_10207,320,31
fm_-89724_-73794,359,98
fm_-89776_-80664,228,159
fm_-89809_-54407,435,70
fm_-89829_-9814,342,240
fm_-8991_14907,60,130
fm_-89923_-100992,410,374
fm_-89933_-93572,80,29
fm_-89933_-94812,146,125
fm_-90051_-97890,216,208
fm_-90117_-105020,453,59
fm_-90165_-49487,232,51
fm_-90173_-31804,45,123
fm_-90183_-15104,383,36
fm_-90193_-36794,8,234
fm_-9019_-8728,52,283
fm_-90213_-8884,379,80
fm_-90230_-46057,481,368
fm_-90236_-79384,338,174
fm_-90259_-51027,373,214
fm_-90269_-55657,484,137
fm_-90279_-50987,239,338
fm_-90299_-29014,299,15
fm_-90299_-35214,340,268
fm_-9029_-17428,482,54
fm_-90319_-24674,45,297
fm_-9031_10207,66,145
fm_-90353_-100362,11,366
fm_-90416_-89190,494,80
fm_-9045_35507,296,185
fm_-9050_-4530,309,269
fm_-9060_-3910,497,63
fm_-90625_-54727,144,317
fm_-90633_-16324,200,126
fm_-90633_-18804,201,19
fm_-90643_-6414,402,84
fm_-90719_-6074,402,23
fm_-90726_-74124,111,119
fm_-90739_-17894,434,231
fm_-90739_-34594,304,151
fm_-9082_7544,274,134
fm_-9091_-5968,430,105
fm_-90997_-99470,210,163
fm_-91017_-93240,398,367
fm_-91133_-31834,222,234
fm_-91140_-99452,489,177
fm_-91143_-105332,49,371
fm_-91159_-55697,357,321
fm_-91189_-14794,495,166
fm_-9131_-77902,264,80
fm_-91401_-101640,416,286
fm_-91437_-95130,7,37
fm_-91437_-95740,278,134
fm_-9145_56801,76,309
fm_-91535_-54727,244,85
fm_-91619_-32104,19,59
fm_-91626_-75674,222,177
fm_-91629_-27154,207,375
fm_-91703_-97862,329,208
fm_-9171_-76092,459,283
fm_-9181_-76733,475,214
fm_-91831_-97910,290,344
fm_-9185_19402,269,46
fm_-91867_-91380,49,113
fm_-91867_-99450,254,298
fm_-91954_-75044,24,95
fm_-91987_-68234,408,67
fm_-92049_-55657,455,143
fm_-92059_-49137,365,178
fm_-92069_-13554,135,221
fm_-92119_-11684,402,299
fm_-92133_-93562,113,193
fm_-92301_-94770,138,360
fm_-9231_-72713,145,86
fm_-92385_-57807,31,249
fm_-92423_-26204,200,126
fm_-92490_-44527,52,198
fm_-92499_-51627,263,100
fm_-92507_-67024,188,293
fm_-92520_-96952,169,113
fm_-92529_-25274,70,173
fm_-92549_-36464,157,26
fm_-92559_-16024,303,160
fm_-92751_-99770,366,25
fm_-92765_-67934,140,204
fm_-92771_-99130,411,300
fm_-92824_-71964,149,240
fm_-92875_-54107,123,197
fm_-92883_-12004,387,314
fm_-92903_-27484,164,313
fm_-92904_-3904,172,281
fm_-92960_-103752,167,370
fm_-92979_-16614,296,258
fm_-92990_-98192,76,99
fm_-92991_-105932,91,118
fm_-93019_-4854,202,269
fm_-93275_-51967,379,303
fm_-9329_-15720,140,52
fm_-93325_-59087,354,357
fm_-93333_-33694,20,258
fm_-93343_-36794,417,193
fm_-93353_-34924,438,162
fm_-9335_-80103,256,342
fm_-93383_-14434,371,322
fm_-93416_-80634,195,8
fm_-93429_-17864,295,175
fm_-93439_-16594,342,201
fm_-93449_-35204,305,174
fm_-93654_-45147,281,242
fm_-93671_-92930,498,171
fm_-9368_-5480,34,42
fm_-93696_-82514,354,216
fm_-93725_-57187,411,300
fm_-93803_-31164,468,15
fm_-93823_-33694,132,80
fm_-93833_-12564,472,157
fm_-93849_-56267,336,82
fm_-93910_-106590,216,208
fm_-9406_40787,493,366
fm_-940_-3320,416,97
fm_-94194_-83134,140,40
fm_-9419_-6918,97,63
fm_-94224_-71954,223,251
fm_-94253_-20044,448,86
fm_-94277_-68234,224,63
fm_-94284_-59397,412,242
fm_-94309_-51017,193,296
fm_-94319_-17894,390,69
fm_-94329_-56277,355,262
fm_-94329_-7944,180,288
fm_-94423_-99752,229,238
fm_-94511_-97920,234,218
fm_-94541_-96630,107,246
fm_-94561_-102850,21,148
fm_-94567_-101930,300,178
fm_-94618_-106290,188,65
fm_-94645_-55947,447,95
fm_-94645_-59107,496,321
fm_-94673_-13204,309,269
fm_-94716_-76954,188,35
fm_-94736_-77544,162,52
fm_-94739_-55057,311,40
fm_-94759_-58157,163,207
fm_-94776_-69794,335,237
fm_-9479_57711,462,328
fm_-94819_-19114,191,22
fm_-9485_-100847,105,323
fm_-948_-78852,480,134
fm_-9493_5762,202,269
fm_-9494_12892,494,80
fm_-9495_29907,492,323
fm_-95084_-78444,366,212
fm_-95133_-31814,61,197
fm_-95138_-37414,326,294
fm_-95163_-25594,408,230
fm_-95173_-20634,230,141
fm_-95183_-20664,204,76
fm_-9519_63301,453,53
fm_-95219_-47307,397,346
fm_-95219_-52897,452,285
fm_-95226_-77564,262,126
fm_-95313_-94142,352,165
fm_-95313_-97912,21,167
fm_-9539_-82572,42,197
fm_-95527_-98200,201,364
fm_-95544_-83414,450,313
fm_-95579_-89492,332,33
fm_-95603_-4504,441,210
fm_-95603_-6984,121,27
fm_-95650_-89182,286,214
fm_-95699_-14764,266,332
fm_-95719_-30274,9,120
fm_-95729_-18464,456,8
fm_-95763_-102222,119,359
fm_-95861_-99770,118,163
fm_-9589_-82602,398,121
fm_-95927_-92000,409,147
fm_-95927_-98170,415,372
fm_-95984_-75984,404,135
fm_-96005_-46337,415,372
fm_-96024_-79104,427,127
fm_-96083_-26854,444,48
fm_-96083_-33074,359,285
fm_-96089_-49807,359,98
fm_-96099_-52247,202,114
fm_-9635_59301,206,354
fm_-96387_-90790,490,120
fm_-963_-67703,107,123
fm_-96417_-93860,302,186
fm_-96425_-57197,490,184
fm_-9645_10092,216,204
fm_-96473_-29974,97,231
fm_-96493_-5154,31,296
fm_-9651_-73273,216,208
fm_-96529_-53797,35,11
fm_-96529_-55027,479,114
fm_-9661_-76693,193,132
fm_-96786_-105960,43,129
fm_-96915_-49477,392,166
fm_-96925_-52577,414,372
fm_-96933_-9484,378,266
fm_-96943_-31214,220,371
fm_-97009_-52227,402,84
fm_-97016_-69194,58,59
fm_-97019_-7964,261,256
fm_-97040_-93832,121,208
fm_-97069_-21574,169,87
fm_-9735_-75773,139,149
fm_-97374_-81584,342,87
fm_-97393_-28074,440,329
fm_-97460_-102512,52,283
fm_-97480_-104372,363,139
fm_-9765_-78903,499,228
fm_-97711_-93550,173,69
fm_-97747_-90730,96,11
fm_-97823_-16964,397,16
fm_-97823_-28704,472,167
fm_-97880_-101292,235,276
fm_-97939_-29054,342,87
fm_-97993_-99712,412,259
fm_-98023_-95372,117,152
fm_-98141_-99140,206,209
fm_-98177_-95750,374,312
fm_-98229_-89520,247,186
fm_-98247_-60647,429,339
fm_-98254_-79074,221,39
fm_-98264_-76594,297,353
fm_-9826_34587,362,240
fm_-98293_-10094,211,91
fm_-98293_-23754,435,124
fm_-98317_-68234,173,206
fm_-98379_-26544,258,173
fm_-98390_-93882,462,327
fm_-9842_11324,39,226
fm_-9842_5374,394,26
fm_-985_-103347,408,314
fm_-98665_-67284,31,249
fm_-98674_-75094,202,269
fm_-98694_-72574,317,185
fm_-98725_-49487,307,19
fm_-9881_7717,274,317
fm_-98826_-73504,201,197
fm_-98826_-78164,242,78
fm_-98830_-103162,437,10
fm_-98893_-98472,428,297
fm_-98903_-102232,100,300
fm_-98923_-99742,192,318
fm_-99031_-104070,387,314
fm_-99086_-82504,326,55
fm_-99125_-49447,64,121
fm_-99173_-5124,442,54
fm_-99183_-23724,418,295
fm_-99280_-93222,479,175
fm_-99309_-14774,250,146
fm_-99319_-19104,149,143
fm_-9942_14694,498,14
fm_-99521_-101580,275,244
fm_-99564_-78494,120,69
fm_-99580_-105602,147,306
fm_-99595_-51937,433,261
fm_-99614_-3904,245,191
fm_-99643_-26204,206,174
